app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/description,weather/code,weather/icon,wind_dir,wind_gust_spd,wind_spd
8.9,344.54,59,3.1,0,0,-32.75,0,n,0,1016.5,final,67,1017.6,0,0,8.9,2018-05-01T00:00:00,2018-05-01T04:00:00,1525147200,0,16,Broken clouds,803,c03n,260,3.3,3.1
8.9,258.86,68,3.1,0,0,-33.09,0,n,0,1016.4875,final,67,1017.5625,0,0,8.9,2018-05-01T00:15:00,2018-05-01T04:15:00,1525148100,0,16,Broken clouds,803,c03n,255,3.3,3.1
8.9,173.18,78,3.1,0,0,-33.43,0,n,0,1016.475,final,67,1017.525,0,0,8.9,2018-05-01T00:30:00,2018-05-01T04:30:00,1525149000,0,16,Overcast clouds,804,c04n,255,3.3,3.1
8.9,87.5,87,3.1,0,0,-33.76,0,n,0,1016.4625,final,67,1017.4875,0,0,8.9,2018-05-01T00:45:00,2018-05-01T04:45:00,1525149900,0,16,Overcast clouds,804,c04n,250,3.3,3.1
8.8,1.82,78,3,0,0,-34.1,0,n,0,1016.45,final,67,1017.45,0,0,8.8,2018-05-01T01:00:00,2018-05-01T05:00:00,1525150800,0,16,Overcast clouds,804,c04n,240,3.1,2.85
8.6,6.1,68,2.8,0,0,-33.58,0,n,0,1016.4375,final,67,1017.4125,0,0,8.6,2018-05-01T01:15:00,2018-05-01T05:15:00,1525151700,0,16,Broken clouds,803,c03n,230,2.8,2.6
8.4,10.38,59,2.9,0,0,-33.07,0,n,0,1016.42505,final,68,1017.375,0,0,8.4,2018-05-01T01:30:00,2018-05-01T05:30:00,1525152600,0,16,Broken clouds,803,c03n,220,2.5,2.35
8.3,14.66,50,2.8,0,0,-32.55,0,n,0,1016.41254,final,68,1017.3375,0,0,8.3,2018-05-01T01:45:00,2018-05-01T05:45:00,1525153500,0,16,Broken clouds,803,c03n,210,2.2,2.1
8.3,18.94,59,2.8,0,0,-32.03,0,n,0,1016.4,final,68,1017.3,0,0,8.3,2018-05-01T02:00:00,2018-05-01T06:00:00,1525154400,0,16,Broken clouds,803,c03n,210,2.2,2.1
8.3,22.83,68,2.8,0,0,-30.75,0,n,0,1016.35004,final,68,1017.225,0,0,8.3,2018-05-01T02:15:00,2018-05-01T06:15:00,1525155300,0,16,Broken clouds,803,c03n,210,2.6,2.43
8.3,26.72,78,3,0,0,-29.46,0,n,0,1016.30005,final,69,1017.15,0,0,8.3,2018-05-01T02:30:00,2018-05-01T06:30:00,1525156200,0,16,Overcast clouds,804,c04n,210,3,2.76
8.3,30.6,87,3.2,0,0,-28.18,0,n,0,1016.25,final,70,1017.075,0,0,8.3,2018-05-01T02:45:00,2018-05-01T06:45:00,1525157100,0,16,Overcast clouds,804,c04n,210,3.3,3.1
8.3,34.49,87,3.2,0,0,-26.89,0,n,0,1016.2,final,70,1017,0,0,8.3,2018-05-01T03:00:00,2018-05-01T07:00:00,1525158000,0,16,Overcast clouds,804,c04n,215,3.2,2.97
8.3,37.86,87,3.2,0,0,-25.01,0,n,0,1016.2,final,70,1017.075,0,0,8.3,2018-05-01T03:15:00,2018-05-01T07:15:00,1525158900,0,16,Overcast clouds,804,c04n,215,3.1,2.85
8.3,41.23,87,3.2,0,0,-23.13,0,n,0,1016.2,final,70,1017.15,0,0,8.3,2018-05-01T03:30:00,2018-05-01T07:30:00,1525159800,0,16,Overcast clouds,804,c04n,220,2.9,2.72
8.3,44.59,87,3.2,0,0,-21.25,0,n,0,1016.2,final,70,1017.225,0,0,8.3,2018-05-01T03:45:00,2018-05-01T07:45:00,1525160700,0,16,Overcast clouds,804,c04n,220,2.8,2.6
8.2,47.96,87,3,0,0,-19.37,0,n,0,1016.2,final,70,1017.3,0,0,8.2,2018-05-01T04:00:00,2018-05-01T08:00:00,1525161600,0,16,Overcast clouds,804,c04n,225,2.8,2.6
8.1,50.86,87,3.1,0,0,-17.08,0,n,0,1016.2,final,71,1017.3,0,0,8.1,2018-05-01T04:15:00,2018-05-01T08:15:00,1525162500,0,16,Overcast clouds,804,c04n,225,2.8,2.6
7.9,53.75,87,3.2,0,0,-14.78,0,n,0,1016.2,final,72,1017.3,0,0,7.9,2018-05-01T04:30:00,2018-05-01T08:30:00,1525163400,0,16,Overcast clouds,804,c04n,230,2.8,2.6
7.8,56.65,87,3.1,0,0,-12.49,0,n,0,1016.2,final,72,1017.3,0,0,7.8,2018-05-01T04:45:00,2018-05-01T08:45:00,1525164300,0,16,Overcast clouds,804,c04n,230,2.8,2.6
8.2,59.54,78,3.6,0,0,-10.19,0,n,0,1016.2,final,73,1017.3,0,0,8.2,2018-05-01T05:00:00,2018-05-01T09:00:00,1525165200,0,16,Overcast clouds,804,c04n,230,2,1.95
8.6,62.1,68,3.4,1.38,2.34,-7.62,0.3,d,0,1016.45,final,70,1017.475,0,2,8.6,2018-05-01T05:15:00,2018-05-01T09:15:00,1525166100,0,16,Broken clouds,803,c03n,225,1.3,1.3
9,64.66,59,3.4,2.76,4.69,-5.05,0.6,d,0,1016.7,final,68,1017.65,0,3,9,2018-05-01T05:30:00,2018-05-01T09:30:00,1525167000,0,16,Broken clouds,803,c03n,225,0.7,0.64
9.4,67.21,50,3.4,4.13,7.03,-2.47,0.9,d,0,1016.95,final,66,1017.825,0,5,9.4,2018-05-01T05:45:00,2018-05-01T09:45:00,1525167900,0,16,Broken clouds,803,c03n,220,3.6,3.3
9.1,69.77,43,2.5,5.51,9.37,0.1,1.2,d,0,1017.2,final,63,1018,0,7,9.1,2018-05-01T06:00:00,2018-05-01T10:00:00,1525168800,1.2,16,Broken clouds,803,c03n,220,0.5,0.52
8.8,72.15,37,2.6,17.94,130.87,2.84,36.4,d,0,1017.275,final,65,1018.125,0,35,8.8,2018-05-01T06:15:00,2018-05-01T10:15:00,1525169700,1.3,16,Scattered clouds,802,c02n,215,1.1,1.05
8.6,74.53,31,2.6,30.36,252.37,5.58,71.7,d,0,1017.35,final,66,1018.25,0,70,8.6,2018-05-01T06:30:00,2018-05-01T10:30:00,1525170600,1.4,16,Scattered clouds,802,c02d,215,1.6,1.57
8.3,76.9,25,2.8,42.79,373.86,8.32,106.9,d,0,1017.425,final,68,1018.375,0,106,8.3,2018-05-01T06:45:00,2018-05-01T10:45:00,1525171500,1.5,16,Scattered clouds,802,c02d,210,2.2,2.1
9,79.28,25,3.8,55.21,495.36,11.06,142.1,d,0,1017.5,final,70,1018.5,0,141,9,2018-05-01T07:00:00,2018-05-01T11:00:00,1525172400,1.5,16,Scattered clouds,802,c02d,215,2.6,2.47
9.7,81.64,25,4.1,61.54,544.48,13.89,190.9,d,0,1017.55,final,68,1018.5,0,189,9.7,2018-05-01T07:15:00,2018-05-01T11:15:00,1525173300,1.6,16,Scattered clouds,802,c02d,220,3.1,2.85
10.4,84,25,4.3,67.88,593.61,16.72,239.7,d,0,1017.6,final,66,1018.5,0,238,10.4,2018-05-01T07:30:00,2018-05-01T11:30:00,1525174200,1.7,16,Scattered clouds,802,c02d,225,3.5,3.22
11.1,86.36,25,4.3,74.21,642.73,19.54,288.4,d,0,1017.65,final,63,1018.5,0,286,11.1,2018-05-01T07:45:00,2018-05-01T11:45:00,1525175100,1.8,16,Scattered clouds,802,c02d,230,8,3.6
11.1,88.72,25,3.9,80.54,691.85,22.37,337.2,d,0,1017.7,final,61,1018.5,0,334,11.1,2018-05-01T08:00:00,2018-05-01T12:00:00,1525176000,2,16,Scattered clouds,802,c02d,230,7.9,3.6
12.6,91.27,25,3.5,84.77,718.19,25.21,386.3,d,0,1017.65,final,54,1018.475,0,383,12.6,2018-05-01T08:15:00,2018-05-01T12:15:00,1525176900,2.2,16,Scattered clouds,802,c02d,255,7.8,4.09
14.1,93.83,25,3,89,744.53,28.04,435.4,d,0,1017.6,final,47,1018.45,0,432,14.1,2018-05-01T08:30:00,2018-05-01T12:30:00,1525177800,2.5,16,Scattered clouds,802,c02d,275,7.8,4.59
15.6,96.38,25,2.1,93.22,770.86,30.88,484.4,d,0,1017.55,final,40,1018.42505,0,480,15.6,2018-05-01T08:45:00,2018-05-01T12:45:00,1525178700,2.7,16,Scattered clouds,802,c02d,300,7.7,5.09
16.3,98.93,25,0,97.45,797.2,33.71,533.5,d,0,1017.5,final,33,1018.4,0,529,16.3,2018-05-01T09:00:00,2018-05-01T13:00:00,1525179600,3.1,16,Scattered clouds,802,c02d,300,6.3,5.5
16.9,101.98,25,-0.7,100.38,813.02,36.46,577,d,0,1017.6,final,30,1018.5,0,572,16.9,2018-05-01T09:15:00,2018-05-01T13:15:00,1525180500,3.4,16,Scattered clouds,802,c02d,300,6.8,5.9
17.6,105.04,25,-1.6,103.3,828.84,39.21,620.5,d,0,1017.7,final,27,1018.6,0,615,17.6,2018-05-01T09:30:00,2018-05-01T13:30:00,1525181400,3.8,16,Scattered clouds,802,c02d,300,7.3,6.3
18.3,108.09,25,-2.6,106.23,844.66,41.95,664,d,0,1017.80005,final,24,1018.7,0,659,18.3,2018-05-01T09:45:00,2018-05-01T13:45:00,1525182300,4.2,16,Scattered clouds,802,c02d,300,7.9,6.7
17.4,111.14,18,-3.9,109.15,860.48,44.7,707.5,d,0,1017.9,final,21,1018.8,0,706,18.9,2018-05-01T10:00:00,2018-05-01T14:00:00,1525183200,4.9,16,Few clouds,801,c02d,305,8,6.3
18,115.23,12,-4.1,111.09,870.01,47.19,741.1,d,0,1017.72504,final,20,1018.675,0,741,19.4,2018-05-01T10:15:00,2018-05-01T14:15:00,1525184100,5.5,16,Few clouds,801,c02d,310,8.1,5.9
18.6,119.33,6,-3.6,113.03,879.54,49.67,774.8,d,0,1017.55005,final,20,1018.55,0,775,20,2018-05-01T10:30:00,2018-05-01T14:30:00,1525185000,6.3,16,Few clouds,801,c02d,315,8.1,5.5
19.2,123.42,0,-3.8,114.96,889.07,52.16,808.4,d,0,1017.375,final,19,1018.425,0,808,20.6,2018-05-01T10:45:00,2018-05-01T14:45:00,1525185900,7,16,Clear Sky,800,c01d,320,8.2,5.09
19.8,127.51,0,-4.1,116.9,898.6,54.64,842.1,d,0,1017.2,final,18,1018.3,0,842,21.1,2018-05-01T11:00:00,2018-05-01T15:00:00,1525186800,7.5,16,Clear Sky,800,c01d,310,8.7,5.5
20.4,133.49,0,-3.6,117.99,903.66,56.51,862.8,d,0,1017.125,final,18,1018.15,0,863,21.7,2018-05-01T11:15:00,2018-05-01T15:15:00,1525187700,7.9,16,Clear Sky,800,c01d,295,9.3,5.9
21,139.47,0,-3.9,119.07,908.72,58.37,883.6,d,0,1017.05005,final,17,1018,0,884,22.3,2018-05-01T11:30:00,2018-05-01T15:30:00,1525188600,8.3,16,Clear Sky,800,c01d,285,9.8,6.3
21.6,145.44,0,-4.3,120.16,913.77,60.24,904.4,d,0,1016.97504,final,16,1017.85,0,904,22.8,2018-05-01T11:45:00,2018-05-01T15:45:00,1525189500,8.6,16,Clear Sky,800,c01d,270,10.3,6.7
21.9,151.42,0,-4.1,121.24,918.83,62.1,925.1,d,0,1016.9,final,16,1017.7,0,925,23.1,2018-05-01T12:00:00,2018-05-01T16:00:00,1525190400,9,16,Clear Sky,800,c01d,275,10.2,6.57
22.2,159.46,0,-3.9,121.55,920.21,62.73,931.2,d,0,1016.72504,final,16,1017.6,0,931,23.4,2018-05-01T12:15:00,2018-05-01T16:15:00,1525191300,9.1,16,Clear Sky,800,c01d,275,10.1,6.45
22.5,167.49,0,-3.6,121.85,921.58,63.37,937.2,d,0,1016.55005,final,16,1017.5,0,937,23.6,2018-05-01T12:30:00,2018-05-01T16:30:00,1525192200,9.2,16,Clear Sky,800,c01d,280,9.9,6.32
22.7,175.53,0,-4.3,122.16,922.96,64,943.3,d,0,1016.375,final,15,1017.4,0,943,23.9,2018-05-01T12:45:00,2018-05-01T16:45:00,1525193100,9.3,16,Clear Sky,800,c01d,280,9.8,6.2
23.3,183.56,6,-3.8,122.46,924.33,64.63,949.3,d,0,1016.2,final,15,1017.3,0,949,24.4,2018-05-01T13:00:00,2018-05-01T17:00:00,1525194000,9.1,16,Few clouds,801,c02d,275,9.8,6.07
23.9,191.28,12,-4.3,122,922.23,63.69,940.2,d,0,1016.15,final,14,1017.2,0,940,25,2018-05-01T13:15:00,2018-05-01T17:15:00,1525194900,8.5,16,Few clouds,801,c02d,270,9.8,5.95
24.5,198.99,18,-3.9,121.54,920.13,62.75,931,d,0,1016.1,final,14,1017.1,0,929,25.6,2018-05-01T13:30:00,2018-05-01T17:30:00,1525195800,8,16,Few clouds,801,c02d,265,9.8,5.82
25.1,206.71,25,-3.5,121.07,918.02,61.81,921.8,d,0,1016.05,final,14,1017,0,914,26.1,2018-05-01T13:45:00,2018-05-01T17:45:00,1525196700,7.4,16,Scattered clouds,802,c02d,260,9.8,5.7
25.1,214.42,25,-4.4,120.61,915.92,60.87,912.6,d,0,1016,final,13,1016.9,0,905,26.1,2018-05-01T14:00:00,2018-05-01T18:00:00,1525197600,7.2,16,Scattered clouds,802,c02d,260,6.5,5.7
25.3,219.94,25,-5.3,119.36,910.03,58.84,889,d,0,1015.8,final,12,1016.75,0,882,26.3,2018-05-01T14:15:00,2018-05-01T18:15:00,1525198500,6.9,16,Scattered clouds,802,c02d,260,5.8,5.16
25.5,225.46,25,-5.2,118.1,904.14,56.8,865.4,d,0,1015.6,final,12,1016.6,0,858,26.5,2018-05-01T14:30:00,2018-05-01T18:30:00,1525199400,6.6,16,Scattered clouds,802,c02d,260,5.2,4.63
25.7,230.97,25,-6.2,116.85,898.25,54.77,841.8,d,0,1015.4,final,11,1016.45,0,835,26.7,2018-05-01T14:45:00,2018-05-01T18:45:00,1525200300,6.2,16,Scattered clouds,802,c02d,260,9.8,4.09
25.8,236.49,25,-7.2,115.59,892.36,52.73,818.2,d,0,1015.2,final,10,1016.3,0,812,27,2018-05-01T15:00:00,2018-05-01T19:00:00,1525201200,5.9,16,Scattered clouds,802,c02d,265,9.8,3.97
26,240.31,25,-7,113.47,881.74,50.17,782.3,d,0,1015.2,final,10,1016.225,0,776,27.3,2018-05-01T15:15:00,2018-05-01T19:15:00,1525202100,5.5,16,Scattered clouds,802,c02d,270,9.8,3.84
26.2,244.13,25,-6.8,111.35,871.12,47.61,746.3,d,0,1015.2,final,10,1016.15,0,740,27.5,2018-05-01T15:30:00,2018-05-01T19:30:00,1525203000,5.1,16,Scattered clouds,802,c02d,275,9.8,3.72
26.5,247.95,25,-6.6,109.22,860.49,45.05,710.4,d,0,1015.2,final,10,1016.075,0,705,27.8,2018-05-01T15:45:00,2018-05-01T19:45:00,1525203900,4.7,16,Scattered clouds,802,c02d,280,9.8,3.6
26.5,251.77,25,-6.6,107.1,849.87,42.49,674.4,d,0,1015.2,final,10,1016,0,669,27.8,2018-05-01T16:00:00,2018-05-01T20:00:00,1525204800,4.3,16,Scattered clouds,802,c02d,275,4.8,4.37
26.5,254.69,25,-6.6,103.94,832.38,39.72,629.4,d,0,1015.1,final,10,1015.975,0,624,27.8,2018-05-01T16:15:00,2018-05-01T20:15:00,1525205700,3.9,16,Scattered clouds,802,c02d,265,5.8,5.15
26.5,257.6,25,-6.6,100.79,814.89,36.95,584.4,d,0,1015,final,10,1015.95,0,580,27.8,2018-05-01T16:30:00,2018-05-01T20:30:00,1525206600,3.5,16,Scattered clouds,802,c02d,260,6.8,5.92
26.5,260.52,25,-6.6,97.63,797.4,34.17,539.4,d,0,1014.9,final,10,1015.92505,0,535,27.8,2018-05-01T16:45:00,2018-05-01T20:45:00,1525207500,3.1,16,Scattered clouds,802,c02d,250,7.8,6.7
26.5,263.43,40,-6.6,94.47,779.91,31.4,494.5,d,0,1014.8,final,10,1015.9,0,475,27.8,2018-05-01T17:00:00,2018-05-01T21:00:00,1525208400,2.5,16,Scattered clouds,802,c02d,255,7.8,6.7
26.5,265.92,56,-6.6,89.92,750.45,28.56,445,d,0,1014.8,final,10,1015.85004,0,389,27.8,2018-05-01T17:15:00,2018-05-01T21:15:00,1525209300,1.9,16,Broken clouds,803,c03d,255,7.8,6.7
26.5,268.42,71,-6.6,85.36,720.99,25.73,395.5,d,0,1014.8,final,10,1015.80005,0,284,27.8,2018-05-01T17:30:00,2018-05-01T21:30:00,1525210200,1.4,16,Overcast clouds,804,c04d,260,7.8,6.7
26.5,270.91,87,-5.3,80.81,691.53,22.89,346,d,0,1014.8,final,11,1015.75,0,152,27.8,2018-05-01T17:45:00,2018-05-01T21:45:00,1525211100,1,16,Overcast clouds,804,c04d,260,7.8,6.7
26.4,273.4,87,-5.4,76.25,662.07,20.05,296.5,d,0,1014.8,final,11,1015.7,0,130,27.6,2018-05-01T18:00:00,2018-05-01T22:00:00,1525212000,0.9,16,Overcast clouds,804,c04d,260,7.8,6.7
26.3,275.75,87,-4.4,69.27,604.7,17.24,248.9,d,0,1014.8,final,12,1015.75,0,109,27.5,2018-05-01T18:15:00,2018-05-01T22:15:00,1525212900,0.8,16,Overcast clouds,804,c04d,255,7.8,6.7
26.1,278.11,87,-4.5,62.3,547.34,14.43,201.2,d,0,1014.8,final,12,1015.80005,0,88,27.4,2018-05-01T18:30:00,2018-05-01T22:30:00,1525213800,0.8,16,Overcast clouds,804,c04d,255,7.8,6.7
26,280.46,87,-4.6,55.32,489.97,11.62,153.6,d,0,1014.8,final,12,1015.85004,0,68,27.2,2018-05-01T18:45:00,2018-05-01T22:45:00,1525214700,0.7,16,Overcast clouds,804,c04d,250,7.8,6.7
25.7,282.81,87,-4,48.34,432.6,8.81,106,d,0,1014.8,final,13,1015.9,0,95,26.6,2018-05-01T19:00:00,2018-05-01T23:00:00,1525215600,0.7,16,Overcast clouds,804,c04d,245,7,6.05
25.1,285.22,87,-3.5,36.26,324.45,6.11,79.5,d,0,1015.025,final,14,1016.05005,0,71,26.1,2018-05-01T19:15:00,2018-05-01T23:15:00,1525216500,0.7,16,Overcast clouds,804,c04d,240,6.1,5.4
24.6,287.62,87,-3,24.17,216.3,3.4,53,d,0,1015.25,final,15,1016.2,0,47,25.6,2018-05-01T19:30:00,2018-05-01T23:30:00,1525217400,0.7,16,Overcast clouds,804,c04d,235,5.3,4.75
24,290.03,87,-2.5,12.09,108.15,0.7,26.5,d,0,1015.475,final,16,1016.35,0,24,25,2018-05-01T19:45:00,2018-05-01T23:45:00,1525218300,0.7,16,Overcast clouds,804,c04n,230,4.5,4.09
24.6,292.43,87,10.5,0,0,-2.01,0,n,0,1015.7,final,40,1016.5,0,0,25,2018-05-01T20:00:00,2018-05-02T00:00:00,1525219200,0,16,Overcast clouds,804,c04n,230,4.5,4.09
24.2,295.05,87,10.5,0,0,-4.53,0,n,0,1015.825,final,41,1016.625,0,0,24.6,2018-05-01T20:15:00,2018-05-02T00:15:00,1525220100,0,16,Overcast clouds,804,c04n,225,5.4,4.8
23.8,297.67,87,10.5,0,0,-7.05,0,n,0,1015.95,final,42,1016.75,0,0,24.3,2018-05-01T20:30:00,2018-05-02T00:30:00,1525221000,0,16,Overcast clouds,804,c04n,225,6.3,5.5
23.5,300.28,87,10.6,0,0,-9.56,0,n,0,1016.075,final,43,1016.875,0,0,23.9,2018-05-01T20:45:00,2018-05-02T00:45:00,1525221900,0,16,Overcast clouds,804,c04n,220,7.2,6.2
23.2,302.9,78,10.7,0,0,-12.08,0,n,0,1016.2,final,44,1017,0,0,23.6,2018-05-01T21:00:00,2018-05-02T01:00:00,1525222800,0,16,Overcast clouds,804,c04n,225,6.8,5.92
22.9,305.89,68,10.8,0,0,-14.29,0,n,0,1016.2,final,45,1017.075,0,0,23.4,2018-05-01T21:15:00,2018-05-02T01:15:00,1525223700,0,16,Broken clouds,803,c03n,225,6.4,5.65
22.6,308.87,59,10.8,0,0,-16.51,0,n,0,1016.2,final,46,1017.15,0,0,23.1,2018-05-01T21:30:00,2018-05-02T01:30:00,1525224600,0,16,Broken clouds,803,c03n,230,6.1,5.37
22.3,311.86,50,10.6,0,0,-18.72,0,n,0,1016.2,final,46,1017.225,0,0,22.8,2018-05-01T21:45:00,2018-05-02T01:45:00,1525225500,0,16,Broken clouds,803,c03n,230,5.7,5.09
21.4,314.84,50,0.4,0,0,-20.93,0,n,0,1016.2,final,23,1017.3,0,0,22.5,2018-05-01T22:00:00,2018-05-02T02:00:00,1525226400,0,16,Broken clouds,803,c03n,230,5.6,4.97
21.2,318.31,50,0.7,0,0,-22.69,0,n,0,1016.275,final,24,1017.375,0,0,22.3,2018-05-01T22:15:00,2018-05-02T02:15:00,1525227300,0,16,Broken clouds,803,c03n,225,5.4,4.84
20.8,321.79,50,0.5,0,0,-24.45,0,n,0,1016.35,final,24,1017.44995,0,0,22,2018-05-01T22:30:00,2018-05-02T02:30:00,1525228200,0,16,Broken clouds,803,c03n,225,5.3,4.72
20.6,325.26,50,0.8,0,0,-26.2,0,n,0,1016.425,final,25,1017.52496,0,0,21.7,2018-05-01T22:45:00,2018-05-02T02:45:00,1525229100,0,16,Broken clouds,803,c03n,220,5.1,4.59
20.3,328.73,50,1.1,0,0,-27.96,0,n,0,1016.5,final,26,1017.6,0,0,21.4,2018-05-01T23:00:00,2018-05-02T03:00:00,1525230000,0,16,Broken clouds,803,c03n,225,5.1,4.59
20,332.71,50,1.4,0,0,-29.09,0,n,0,1016.675,final,27,1017.725,0,0,21.1,2018-05-01T23:15:00,2018-05-02T03:15:00,1525230900,0,16,Broken clouds,803,c03n,225,5.1,4.59
19.7,336.69,50,1.7,0,0,-30.22,0,n,0,1016.85,final,28,1017.85,0,0,20.9,2018-05-01T23:30:00,2018-05-02T03:30:00,1525231800,0,16,Broken clouds,803,c03n,230,5.1,4.59
19.4,340.66,50,1.5,0,0,-31.34,0,n,0,1017.025,final,28,1017.975,0,0,20.6,2018-05-01T23:45:00,2018-05-02T03:45:00,1525232700,0,16,Broken clouds,803,c03n,230,5.1,4.59
18.8,344.64,43,1.5,0,0,-32.47,0,n,0,1017.2,final,29,1018.1,0,0,20,2018-05-02T00:00:00,2018-05-02T04:00:00,1525233600,0,16,Broken clouds,803,c03n,230,4.7,4.22
18.2,258.94,37,1.4,0,0,-32.8,0,n,0,1017.1875,final,30,1018.07495,0,0,19.4,2018-05-02T00:15:00,2018-05-02T04:15:00,1525234500,0,16,Scattered clouds,802,c02n,230,4.2,3.84
17.6,173.25,31,1.8,0,0,-33.14,0,n,0,1017.17505,final,32,1018.05,0,0,18.9,2018-05-02T00:30:00,2018-05-02T04:30:00,1525235400,0,16,Scattered clouds,802,c02n,230,3.8,3.47
18.3,87.55,25,2.2,0,0,-33.47,0,n,0,1017.16254,final,34,1018.025,0,0,18.3,2018-05-02T00:45:00,2018-05-02T04:45:00,1525236300,0,16,Scattered clouds,802,c02n,230,3.3,3.1
17.8,1.85,25,2.1,0,0,-33.8,0,n,0,1017.15,final,35,1018,0,0,17.8,2018-05-02T01:00:00,2018-05-02T05:00:00,1525237200,0,16,Scattered clouds,802,c02n,225,3.5,3.22
17.2,6.11,25,2.4,0,0,-33.28,0,n,0,1017.1375,final,37,1017.975,0,0,17.2,2018-05-02T01:15:00,2018-05-02T05:15:00,1525238100,0,16,Scattered clouds,802,c02n,215,3.6,3.35
16.6,10.37,25,2.3,0,0,-32.77,0,n,0,1017.125,final,38,1017.95,0,0,16.6,2018-05-02T01:30:00,2018-05-02T05:30:00,1525239000,0,16,Scattered clouds,802,c02n,210,3.8,3.47
16.1,14.62,25,2.5,0,0,-32.25,0,n,0,1017.1125,final,40,1017.92505,0,0,16.1,2018-05-02T01:45:00,2018-05-02T05:45:00,1525239900,0,16,Scattered clouds,802,c02n,200,3.9,3.6
16.1,18.88,25,3.2,0,0,-31.73,0,n,0,1017.1,final,42,1017.9,0,0,16.1,2018-05-02T02:00:00,2018-05-02T06:00:00,1525240800,0,16,Scattered clouds,802,c02n,200,3.9,3.6
16.5,22.75,25,2.8,0,0,-30.45,0,n,0,1017.05,final,40,1017.9,0,0,16.5,2018-05-02T02:15:00,2018-05-02T06:15:00,1525241700,0,16,Scattered clouds,802,c02n,205,4.1,3.76
16.8,26.63,25,2.8,0,0,-29.17,0,n,0,1017,final,39,1017.9,0,0,16.8,2018-05-02T02:30:00,2018-05-02T06:30:00,1525242600,0,16,Scattered clouds,802,c02n,215,4.3,3.93
17.2,30.5,25,2.8,0,0,-27.89,0,n,0,1016.95,final,38,1017.9,0,0,17.2,2018-05-02T02:45:00,2018-05-02T06:45:00,1525243500,0,16,Scattered clouds,802,c02n,220,4.5,4.09
16.9,34.37,25,1.8,0,0,-26.61,0,n,0,1016.9,final,36,1017.9,0,0,16.9,2018-05-02T03:00:00,2018-05-02T07:00:00,1525244400,0,16,Scattered clouds,802,c02n,225,4.5,4.09
16.6,37.73,25,1.9,0,0,-24.74,0,n,0,1016.97504,final,37,1017.92505,0,0,16.6,2018-05-02T03:15:00,2018-05-02T07:15:00,1525245300,0,16,Scattered clouds,802,c02n,225,4.5,4.09
16.4,41.09,25,2,0,0,-22.86,0,n,0,1017.05005,final,38,1017.95,0,0,16.4,2018-05-02T03:30:00,2018-05-02T07:30:00,1525246200,0,16,Scattered clouds,802,c02n,230,4.5,4.09
16.1,44.44,25,1.8,0,0,-20.99,0,n,0,1017.125,final,38,1017.975,0,0,16.1,2018-05-02T03:45:00,2018-05-02T07:45:00,1525247100,0,16,Scattered clouds,802,c02n,230,4.5,4.09
15.8,47.8,31,1.9,0,0,-19.11,0,n,0,1017.2,final,39,1018,0,0,15.8,2018-05-02T04:00:00,2018-05-02T08:00:00,1525248000,0,16,Scattered clouds,802,c02n,230,4.4,3.97
15.6,50.69,37,2,0,0,-16.82,0,n,0,1017.2,final,40,1018.05,0,0,15.6,2018-05-02T04:15:00,2018-05-02T08:15:00,1525248900,0,16,Scattered clouds,802,c02n,225,4.2,3.84
15.3,53.58,43,1.8,0,0,-14.53,0,n,0,1017.2,final,40,1018.1,0,0,15.3,2018-05-02T04:30:00,2018-05-02T08:30:00,1525249800,0,16,Broken clouds,803,c03n,225,4.1,3.72
15,56.47,50,1.9,0,0,-12.24,0,n,0,1017.2,final,41,1018.15,0,0,15,2018-05-02T04:45:00,2018-05-02T08:45:00,1525250700,0,16,Broken clouds,803,c03n,220,3.9,3.6
14.8,59.36,50,2.1,0,0,-9.95,0,n,0,1017.2,final,42,1018.2,0,0,14.8,2018-05-02T05:00:00,2018-05-02T09:00:00,1525251600,0,16,Broken clouds,803,c03n,220,4.1,3.72
14.7,61.91,50,1.9,1.83,4.69,-7.38,0.5,d,0,1017.275,final,42,1018.3,0,2,14.7,2018-05-02T05:15:00,2018-05-02T09:15:00,1525252500,0,16,Broken clouds,803,c03n,220,4.2,3.84
14.6,64.47,50,1.8,3.65,9.38,-4.82,1.1,d,0,1017.35,final,42,1018.4,0,5,14.6,2018-05-02T05:30:00,2018-05-02T09:30:00,1525253400,0,16,Broken clouds,803,c03n,220,4.4,3.97
14.4,67.02,50,2,5.48,14.07,-2.25,1.6,d,0,1017.425,final,43,1018.5,0,7,14.4,2018-05-02T05:45:00,2018-05-02T09:45:00,1525254300,0,16,Broken clouds,803,c03n,220,4.5,4.09
14.7,69.57,43,2.3,7.3,18.76,0.32,2.1,d,0,1017.5,final,43,1018.6,0,9,14.7,2018-05-02T06:00:00,2018-05-02T10:00:00,1525255200,1.2,16,Broken clouds,803,c03n,220,4.2,3.84
15,71.94,37,2.5,19.42,139.16,3.06,38,d,0,1017.6,final,43,1018.69995,0,37,15,2018-05-02T06:15:00,2018-05-02T10:15:00,1525256100,1.3,16,Scattered clouds,802,c02n,215,3.9,3.59
