app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/icon,weather/code,weather/description,wind_dir,wind_gust_spd,wind_spd
22.2,341.73,100,17,0,0,-39.47,0,n,0,1025,final,73,1025.9,0,0,22.1,2018-09-01T00:00:00,2018-09-01T04:00:00,1535774400,0,16,c04n,804,Overcast clouds,110,6.5,5.67
22.3,256.58,100,17,0,0,-39.9,0,n,0,1024.9375,final,73,1025.8375,0,0,22.1,2018-09-01T00:15:00,2018-09-01T04:15:00,1535775300,0,16,c04n,804,Overcast clouds,105,5.8,5.15
22.3,171.43,100,17.1,0,0,-40.33,0,n,0,1024.875,final,73,1025.775,0,0,22.1,2018-09-01T00:30:00,2018-09-01T04:30:00,1535776200,0,16,c04n,804,Overcast clouds,105,5.2,4.62
22.4,86.27,100,17.1,0,0,-40.76,0,n,0,1024.8125,final,73,1025.7125,0,0,22.2,2018-09-01T00:45:00,2018-09-01T04:45:00,1535777100,0,16,c04n,804,Overcast clouds,100,4.5,4.09
22.4,1.12,100,17.1,0,0,-41.19,0,n,0,1024.75,final,73,1025.65,0,0,22.2,2018-09-01T01:00:00,2018-09-01T05:00:00,1535778000,0,16,c04n,804,Overcast clouds,105,4.2,3.84
22.4,5.94,100,17.1,0,0,-40.66,0,n,0,1024.6875,final,73,1025.5875,0,0,22.2,2018-09-01T01:15:00,2018-09-01T05:15:00,1535778900,0,16,c04n,804,Overcast clouds,105,3.9,3.59
22.4,10.75,100,17.1,0,0,-40.13,0,n,0,1024.625,final,73,1025.525,0,0,22.2,2018-09-01T01:30:00,2018-09-01T05:30:00,1535779800,0,16,c04n,804,Overcast clouds,110,3.6,3.35
22.4,15.57,100,17.1,0,0,-39.6,0,n,0,1024.5625,final,73,1025.4625,0,0,22.2,2018-09-01T01:45:00,2018-09-01T05:45:00,1535780700,0,16,c04n,804,Overcast clouds,110,8.2,3.1
22.4,20.38,100,17.1,0,0,-39.07,0,n,0,1024.5,final,73,1025.4,0,0,22.2,2018-09-01T02:00:00,2018-09-01T06:00:00,1535781600,0,16,c04n,804,Overcast clouds,110,8.1,3.1
22.4,24.67,100,16.9,0,0,-37.69,0,n,0,1024.45,final,72,1025.4,0,0,22.2,2018-09-01T02:15:00,2018-09-01T06:15:00,1535782500,0,16,c04n,804,Overcast clouds,115,8,3.6
22.4,28.96,100,16.9,0,0,-36.32,0,n,0,1024.4,final,72,1025.4,0,0,22.2,2018-09-01T02:30:00,2018-09-01T06:30:00,1535783400,0,16,c04n,804,Overcast clouds,115,7.8,4.09
22.4,33.25,100,16.9,0,0,-34.94,0,n,0,1024.3501,final,72,1025.4,0,0,22.2,2018-09-01T02:45:00,2018-09-01T06:45:00,1535784300,0,16,c04n,804,Overcast clouds,120,7.7,4.59
22.3,37.54,100,16.7,0,0,-33.56,0,n,0,1024.3,final,71,1025.4,0,0,22.2,2018-09-01T03:00:00,2018-09-01T07:00:00,1535785200,0,16,c04n,804,Overcast clouds,115,7.7,4.47
22.3,41.14,100,16.7,0,0,-31.56,0,n,0,1024.375,final,71,1025.425,0,0,22.2,2018-09-01T03:15:00,2018-09-01T07:15:00,1535786100,0,16,c04n,804,Overcast clouds,110,7.7,4.34
22.3,44.75,100,16.7,0,0,-29.56,0,n,0,1024.45,final,71,1025.45,0,0,22.2,2018-09-01T03:30:00,2018-09-01T07:30:00,1535787000,0,16,c04n,804,Overcast clouds,105,7.7,4.22
22.3,48.35,100,16.7,0,0,-27.55,0,n,0,1024.525,final,71,1025.475,0,0,22.2,2018-09-01T03:45:00,2018-09-01T07:45:00,1535787900,0,16,c04n,804,Overcast clouds,100,7.7,4.09
22.3,51.95,100,16.7,0,0,-25.55,0,n,0,1024.6,final,71,1025.5,0,0,22.2,2018-09-01T04:00:00,2018-09-01T08:00:00,1535788800,0,16,c04n,804,Overcast clouds,95,4.4,3.97
22.3,54.98,100,16.7,0,0,-23.14,0,n,0,1024.6,final,71,1025.55,0,0,22.2,2018-09-01T04:15:00,2018-09-01T08:15:00,1535789700,0,16,c04n,804,Overcast clouds,90,4.2,3.84
22.3,58.01,100,16.7,0,0,-20.73,0,n,0,1024.6,final,71,1025.6,0,0,22.2,2018-09-01T04:30:00,2018-09-01T08:30:00,1535790600,0,16,c04n,804,Overcast clouds,85,4.1,3.72
22.3,61.03,100,16.7,0,0,-18.32,0,n,0,1024.6,final,71,1025.6499,0,0,22.2,2018-09-01T04:45:00,2018-09-01T08:45:00,1535791500,0,16,c04n,804,Overcast clouds,80,3.9,3.6
22.2,64.06,100,16.6,0,0,-15.91,0,n,0,1024.6,final,71,1025.7,0,0,22.1,2018-09-01T05:00:00,2018-09-01T09:00:00,1535792400,0,16,c04n,804,Overcast clouds,75,3.9,3.6
22.1,66.71,100,16.7,0,0,-13.26,0,n,0,1024.7,final,72,1025.75,0,0,21.9,2018-09-01T05:15:00,2018-09-01T09:15:00,1535793300,0,16,c04n,804,Overcast clouds,70,3.9,3.6
21.9,69.35,100,16.5,0,0,-10.6,0,n,0,1024.8,final,72,1025.8,0,0,21.8,2018-09-01T05:30:00,2018-09-01T09:30:00,1535794200,0,16,c04n,804,Overcast clouds,65,3.9,3.6
21.8,72,100,16.4,0,0,-7.95,0,n,0,1024.9,final,72,1025.85,0,0,21.7,2018-09-01T05:45:00,2018-09-01T09:45:00,1535795100,0,16,c04n,804,Overcast clouds,60,3.9,3.6
21.8,74.64,96,16.6,0,0,-5.29,0,n,0,1025,final,73,1025.9,0,0,21.7,2018-09-01T06:00:00,2018-09-01T10:00:00,1535796000,0,16,c04n,804,Overcast clouds,60,3.8,3.47
21.8,77.09,93,16.4,9.42,81.69,-2.5,15.5,d,0,1025.075,final,72,1025.975,0,13,21.7,2018-09-01T06:15:00,2018-09-01T10:15:00,1535796900,0,16,c04n,804,Overcast clouds,60,3.6,3.35
21.8,79.55,90,16.4,18.84,163.38,0.3,31,d,0,1025.15,final,72,1026.05,0,29,21.7,2018-09-01T06:30:00,2018-09-01T10:30:00,1535797800,0.7,16,c04n,804,Overcast clouds,60,3.5,3.22
21.8,82,87,16.2,28.25,245.07,3.09,46.6,d,0,1025.2251,final,71,1026.125,0,46,21.7,2018-09-01T06:45:00,2018-09-01T10:45:00,1535798700,0.7,16,c04n,804,Overcast clouds,60,3.3,3.1
21.8,84.45,87,16,37.67,326.76,5.88,62.1,d,0,1025.3,final,70,1026.2,0,62,21.7,2018-09-01T07:00:00,2018-09-01T11:00:00,1535799600,0.7,16,c04d,804,Overcast clouds,65,3.6,3.35
21.8,86.9,87,16,45.84,399.76,8.72,108.2,d,0,1025.3501,final,70,1026.2,0,88,21.7,2018-09-01T07:15:00,2018-09-01T11:15:00,1535800500,0.7,16,c04d,804,Overcast clouds,65,3.9,3.59
21.8,89.35,87,16,54.01,472.75,11.56,154.3,d,0,1025.4,final,70,1026.2,0,61,21.7,2018-09-01T07:30:00,2018-09-01T11:30:00,1535801400,0.7,16,c04d,804,Overcast clouds,70,4.2,3.84
21.8,91.8,87,16,62.18,545.75,14.39,200.4,d,0,1025.45,final,70,1026.2,0,79,21.7,2018-09-01T07:45:00,2018-09-01T11:45:00,1535802300,0.8,16,c04d,804,Overcast clouds,70,4.5,4.09
21.8,94.25,87,16,70.35,618.74,17.23,246.6,d,0,1025.5,final,70,1026.2,0,98,21.7,2018-09-01T08:00:00,2018-09-01T12:00:00,1535803200,0.8,16,c04d,804,Overcast clouds,70,4.5,4.09
21.9,96.91,87,16.1,75.3,652.39,20.03,295.5,d,0,1025.55,final,70,1026.325,0,117,21.9,2018-09-01T08:15:00,2018-09-01T12:15:00,1535804100,0.9,16,c04d,804,Overcast clouds,75,4.3,3.93
22.1,99.56,87,16.3,80.24,686.04,22.83,344.5,d,0,1025.6,final,70,1026.45,0,136,22,2018-09-01T08:30:00,2018-09-01T12:30:00,1535805000,1,16,c04d,804,Overcast clouds,75,4.1,3.76
22.3,102.22,87,16.7,85.19,719.69,25.63,393.5,d,0,1025.6499,final,71,1026.575,0,155,22.2,2018-09-01T08:45:00,2018-09-01T12:45:00,1535805900,1.1,16,c04d,804,Overcast clouds,80,3.9,3.6
22.6,104.87,87,17,90.13,753.34,28.43,442.4,d,0,1025.7,final,71,1026.7,0,174,22.5,2018-09-01T09:00:00,2018-09-01T13:00:00,1535806800,1.2,16,c04d,804,Overcast clouds,85,4.1,3.72
22.9,108.02,87,16.8,93.44,772.37,31.08,486.6,d,0,1025.7,final,69,1026.6749,0,192,22.8,2018-09-01T09:15:00,2018-09-01T13:15:00,1535807700,1.3,16,c04d,804,Overcast clouds,90,4.2,3.84
23.1,111.16,87,16.6,96.75,791.4,33.73,530.7,d,0,1025.7,final,67,1026.6499,0,209,23,2018-09-01T09:30:00,2018-09-01T13:30:00,1535808600,1.5,16,c04d,804,Overcast clouds,95,4.4,3.97
23.4,114.31,87,16.4,100.05,810.43,36.37,574.9,d,0,1025.7,final,65,1026.625,0,227,23.3,2018-09-01T09:45:00,2018-09-01T13:45:00,1535809500,1.6,16,c04d,804,Overcast clouds,100,4.5,4.09
23.6,117.45,87,16.1,103.36,829.46,39.02,619.1,d,0,1025.7,final,63,1026.6,0,245,23.6,2018-09-01T10:00:00,2018-09-01T14:00:00,1535810400,1.8,16,c04d,804,Overcast clouds,100,4.5,4.09
23.9,121.49,87,16.1,105.52,840.62,41.34,653.6,d,0,1025.7,final,62,1026.625,0,259,23.9,2018-09-01T10:15:00,2018-09-01T14:15:00,1535811300,2,16,c04d,804,Overcast clouds,95,4.5,4.09
24.2,125.52,87,16.1,107.68,851.77,43.66,688.2,d,0,1025.7,final,61,1026.6499,0,272,24.1,2018-09-01T10:30:00,2018-09-01T14:30:00,1535812200,2.1,16,c04d,804,Overcast clouds,95,4.5,4.09
24.5,129.56,87,16.1,109.83,862.93,45.97,722.8,d,0,1025.7,final,60,1026.6749,0,286,24.4,2018-09-01T10:45:00,2018-09-01T14:45:00,1535813100,2.3,16,c04d,804,Overcast clouds,90,4.5,4.09
24.1,133.59,87,15.6,111.99,874.08,48.29,757.3,d,0,1025.7,final,59,1026.7,0,301,24.1,2018-09-01T11:00:00,2018-09-01T15:00:00,1535814000,2.5,16,c04d,804,Overcast clouds,100,4.2,3.84
23.9,138.98,87,15.6,113.21,879.97,49.95,779,d,0,1025.6,final,60,1026.6499,0,309,23.9,2018-09-01T11:15:00,2018-09-01T15:15:00,1535814900,2.6,16,c04d,804,Overcast clouds,105,3.9,3.59
23.6,144.37,87,15.6,114.42,885.86,51.62,800.7,d,0,1025.5,final,61,1026.6,0,318,23.6,2018-09-01T11:30:00,2018-09-01T15:30:00,1535815800,2.8,16,c04d,804,Overcast clouds,115,3.6,3.35
23.3,149.75,87,15.6,115.64,891.74,53.28,822.3,d,0,1025.4,final,62,1026.55,0,327,23.3,2018-09-01T11:45:00,2018-09-01T15:45:00,1535816700,2.9,16,c04d,804,Overcast clouds,120,3.3,3.1
23.5,155.14,87,16,116.85,897.63,54.94,844,d,0,1025.3,final,63,1026.5,0,334,23.4,2018-09-01T12:00:00,2018-09-01T16:00:00,1535817600,3,16,c04d,804,Overcast clouds,120,3.3,3.1
23.7,161.76,87,16.1,117.21,899.34,55.52,850.8,d,0,1025.3,final,63,1026.45,0,337,23.6,2018-09-01T12:15:00,2018-09-01T16:15:00,1535818500,3.1,16,c04d,804,Overcast clouds,115,3.3,3.1
23.9,168.39,87,16.5,117.58,901.05,56.1,857.6,d,0,1025.3,final,64,1026.4,0,339,23.8,2018-09-01T12:30:00,2018-09-01T16:30:00,1535819400,3.1,16,c04d,804,Overcast clouds,115,3.3,3.1
24,175.01,87,16.7,117.94,902.75,56.67,864.4,d,0,1025.3,final,64,1026.3501,0,341,23.9,2018-09-01T12:45:00,2018-09-01T16:45:00,1535820300,3.2,16,c04d,804,Overcast clouds,110,3.3,3.1
24,181.63,87,16.7,118.3,904.46,57.25,871.2,d,0,1025.3,final,64,1026.3,0,344,23.9,2018-09-01T13:00:00,2018-09-01T17:00:00,1535821200,3.2,16,c04d,804,Overcast clouds,120,2.9,2.7
24,188.15,87,16.4,117.83,902.26,56.52,862.5,d,0,1025.4501,final,63,1026.375,0,341,23.9,2018-09-01T13:15:00,2018-09-01T17:15:00,1535822100,3.2,16,c04d,804,Overcast clouds,130,2.4,2.29
24,194.67,87,16.2,117.37,900.07,55.79,853.8,d,0,1025.6001,final,62,1026.45,0,338,23.9,2018-09-01T13:30:00,2018-09-01T17:30:00,1535823000,3.1,16,c04d,804,Overcast clouds,140,2,1.9
24,201.19,87,16.2,116.9,897.87,55.05,845.1,d,0,1025.75,final,62,1026.525,0,334,23.9,2018-09-01T13:45:00,2018-09-01T17:45:00,1535823900,3,16,c04d,804,Overcast clouds,150,1.6,1.5
23.9,207.71,87,15.9,116.43,895.67,54.32,836.4,d,0,1025.9,final,61,1026.6,0,332,23.9,2018-09-01T14:00:00,2018-09-01T18:00:00,1535824800,3,16,c04d,804,Overcast clouds,150,1.6,1.5
24.1,212.91,87,16.1,115.11,889.21,52.55,812.9,d,0,1025.575,final,61,1026.375,0,322,24.1,2018-09-01T14:15:00,2018-09-01T18:15:00,1535825700,2.8,16,c04d,804,Overcast clouds,145,2.1,2.03
24.3,218.12,87,16.5,113.78,882.74,50.78,789.5,d,0,1025.25,final,62,1026.1499,0,312,24.2,2018-09-01T14:30:00,2018-09-01T18:30:00,1535826600,2.7,16,c04d,804,Overcast clouds,135,2.7,2.56
24.5,223.32,87,16.6,112.46,876.28,49.01,766.1,d,0,1024.925,final,62,1025.9249,0,302,24.4,2018-09-01T14:45:00,2018-09-01T18:45:00,1535827500,2.6,16,c04d,804,Overcast clouds,130,3.3,3.1
24.5,228.52,71,16.6,111.13,869.81,47.24,742.7,d,0,1024.6,final,62,1025.7,0,501,24.4,2018-09-01T15:00:00,2018-09-01T19:00:00,1535828400,3.1,16,c04d,804,Overcast clouds,135,3.6,3.35
24.5,232.42,56,16.6,108.84,857.85,44.87,706.7,d,0,1024.525,final,62,1025.575,0,586,24.4,2018-09-01T15:15:00,2018-09-01T19:15:00,1535829300,3.4,16,c03d,803,Broken clouds,135,3.9,3.59
24.5,236.32,40,16.9,106.56,845.9,42.5,670.7,d,0,1024.45,final,63,1025.45,0,613,24.4,2018-09-01T15:30:00,2018-09-01T19:30:00,1535830200,3.7,16,c02d,802,Scattered clouds,140,4.2,3.84
24.6,240.21,25,17.1,104.27,833.94,40.12,634.7,d,0,1024.375,final,64,1025.325,0,600,24.4,2018-09-01T15:45:00,2018-09-01T19:45:00,1535831100,3.9,16,c02d,802,Scattered clouds,140,4.5,4.09
24.4,244.11,31,17,101.98,821.98,37.75,598.7,d,0,1024.3,final,64,1025.2,0,561,24.3,2018-09-01T16:00:00,2018-09-01T20:00:00,1535832000,3.4,16,c02d,802,Scattered clouds,145,4.7,4.22
24.3,247.17,37,16.9,98.5,801.61,35.07,553.6,d,0,1024.3,final,64,1025.225,0,511,24.1,2018-09-01T16:15:00,2018-09-01T20:15:00,1535832900,2.9,16,c02d,802,Scattered clouds,150,4.8,4.34
24.2,250.24,43,17,95.02,781.25,32.4,508.5,d,0,1024.3,final,65,1025.25,0,459,24,2018-09-01T16:30:00,2018-09-01T20:30:00,1535833800,2.5,16,c03d,803,Broken clouds,155,5,4.47
24.1,253.3,50,17.2,91.54,760.88,29.72,463.4,d,0,1024.3,final,66,1025.275,0,402,23.9,2018-09-01T16:45:00,2018-09-01T20:45:00,1535834700,2.1,16,c03d,803,Broken clouds,160,5.1,4.59
24.1,256.36,59,17.2,88.06,740.51,27.04,418.4,d,0,1024.3,final,66,1025.3,0,336,23.9,2018-09-01T17:00:00,2018-09-01T21:00:00,1535835600,1.7,16,c03d,803,Broken clouds,160,5,4.47
24.1,258.97,68,17.2,82.83,703.95,24.23,369.2,d,0,1024.2251,final,66,1025.175,0,262,23.9,2018-09-01T17:15:00,2018-09-01T21:15:00,1535836500,1.4,16,c03d,803,Broken clouds,155,4.8,4.34
24.1,261.59,78,17.2,77.61,667.4,21.42,320,d,0,1024.15,final,66,1025.05,0,181,23.9,2018-09-01T17:30:00,2018-09-01T21:30:00,1535837400,1.1,16,c04d,804,Overcast clouds,155,4.7,4.22
24.1,264.2,87,17.2,72.38,630.84,18.6,270.8,d,0,1024.075,final,66,1024.925,0,106,23.9,2018-09-01T17:45:00,2018-09-01T21:45:00,1535838300,0.9,16,c04d,804,Overcast clouds,150,4.5,4.09
23.9,266.81,87,17,67.15,594.28,15.79,221.6,d,0,1024,final,66,1024.8,0,87,23.8,2018-09-01T18:00:00,2018-09-01T22:00:00,1535839200,0.8,16,c04d,804,Overcast clouds,150,4.2,3.84
23.7,269.25,87,16.9,58.22,510.85,12.95,176.8,d,0,1023.9,final,66,1024.7251,0,70,23.6,2018-09-01T18:15:00,2018-09-01T22:15:00,1535840100,0.8,16,c04d,804,Overcast clouds,145,3.9,3.59
23.6,271.68,87,16.7,49.3,427.41,10.11,132,d,0,1023.8,final,66,1024.65,0,52,23.4,2018-09-01T18:30:00,2018-09-01T22:30:00,1535841000,0.7,16,c04d,804,Overcast clouds,145,3.6,3.35
23.4,274.12,87,16.6,40.37,343.98,7.26,87.2,d,0,1023.69995,final,66,1024.575,0,74,23.3,2018-09-01T18:45:00,2018-09-01T22:45:00,1535841900,0.7,16,c04d,804,Overcast clouds,140,3.3,3.1
23.1,276.55,87,16.3,31.44,260.54,4.42,42.3,d,0,1023.6,final,66,1024.5,0,48,23,2018-09-01T19:00:00,2018-09-01T23:00:00,1535842800,0.7,16,c04n,804,Overcast clouds,145,3.8,3.47
22.9,279.01,87,16.5,23.58,195.41,1.63,31.8,d,0,1023.64996,final,68,1024.5,0,36,22.8,2018-09-01T19:15:00,2018-09-01T23:15:00,1535843700,0.7,16,c04n,804,Overcast clouds,145,4.2,3.84
22.6,281.48,87,16.7,15.72,130.27,-1.16,21.2,d,0,1023.69995,final,70,1024.5,0,24,22.5,2018-09-01T19:30:00,2018-09-01T23:30:00,1535844600,0,16,c04n,804,Overcast clouds,150,4.7,4.22
22.3,283.94,87,16.7,7.86,65.14,-3.94,10.6,d,0,1023.75,final,71,1024.5,0,12,22.2,2018-09-01T19:45:00,2018-09-01T23:45:00,1535845500,0,16,c04n,804,Overcast clouds,150,5.1,4.59
22.4,286.4,87,17.1,0,0,-6.73,0,n,0,1023.8,final,73,1024.5,0,0,22.2,2018-09-01T20:00:00,2018-09-02T00:00:00,1535846400,0,16,c04n,804,Overcast clouds,150,5.1,4.59
22.4,289.08,87,17.1,0,0,-9.37,0,n,0,1023.925,final,73,1024.725,0,0,22.2,2018-09-01T20:15:00,2018-09-02T00:15:00,1535847300,0,16,c04n,804,Overcast clouds,145,4.7,4.26
22.4,291.75,87,17.1,0,0,-12.02,0,n,0,1024.05,final,73,1024.95,0,0,22.2,2018-09-01T20:30:00,2018-09-02T00:30:00,1535848200,0,16,c04n,804,Overcast clouds,135,4.3,3.93
22.4,294.43,87,17.1,0,0,-14.66,0,n,0,1024.175,final,73,1025.175,0,0,22.2,2018-09-01T20:45:00,2018-09-02T00:45:00,1535849100,0,16,c04n,804,Overcast clouds,130,3.9,3.6
22.4,297.1,87,17.1,0,0,-17.3,0,n,0,1024.3,final,73,1025.4,0,0,22.2,2018-09-01T21:00:00,2018-09-02T01:00:00,1535850000,0,16,c04n,804,Overcast clouds,135,3.5,3.22
22.4,300.19,87,17.3,0,0,-19.68,0,n,0,1024.375,final,74,1025.5,0,0,22.2,2018-09-01T21:15:00,2018-09-02T01:15:00,1535850900,0,16,c04n,804,Overcast clouds,140,3.1,2.85
22.4,303.27,87,17.3,0,0,-22.06,0,n,0,1024.45,final,74,1025.6001,0,0,22.2,2018-09-01T21:30:00,2018-09-02T01:30:00,1535851800,0,16,c04n,804,Overcast clouds,140,2.6,2.47
22.4,306.36,87,17.6,0,0,-24.44,0,n,0,1024.525,final,75,1025.7001,0,0,22.2,2018-09-01T21:45:00,2018-09-02T01:45:00,1535852700,0,16,c04n,804,Overcast clouds,145,2.2,2.1
22.3,309.44,78,17.6,0,0,-26.82,0,n,0,1024.6,final,76,1025.8,0,0,22.1,2018-09-01T22:00:00,2018-09-02T02:00:00,1535853600,0,16,c04n,804,Overcast clouds,150,2,1.95
22.2,313.13,68,17.5,0,0,-28.77,0,n,0,1024.525,final,76,1025.675,0,0,21.9,2018-09-01T22:15:00,2018-09-02T02:15:00,1535854500,0,16,c03n,803,Broken clouds,155,1.9,1.8
22.1,316.81,59,17.6,0,0,-30.73,0,n,0,1024.45,final,77,1025.55,0,0,21.8,2018-09-01T22:30:00,2018-09-02T02:30:00,1535855400,0,16,c03n,803,Broken clouds,155,1.7,1.65
22,320.5,50,17.7,0,0,-32.68,0,n,0,1024.375,final,78,1025.425,0,0,21.7,2018-09-01T22:45:00,2018-09-02T02:45:00,1535856300,0,16,c03n,803,Broken clouds,160,1.6,1.5
22,324.18,59,17.7,0,0,-34.63,0,n,0,1024.3,final,78,1025.3,0,0,21.7,2018-09-01T23:00:00,2018-09-02T03:00:00,1535857200,0,16,c03n,803,Broken clouds,155,1.2,1.12
22,328.56,68,17.9,0,0,-35.93,0,n,0,1024.2251,final,79,1025.25,0,0,21.7,2018-09-01T23:15:00,2018-09-02T03:15:00,1535858100,0,16,c03n,803,Broken clouds,150,0.8,0.75
22,332.95,78,18.1,0,0,-37.24,0,n,0,1024.15,final,80,1025.2,0,0,21.7,2018-09-01T23:30:00,2018-09-02T03:30:00,1535859000,0,16,c04n,804,Overcast clouds,145,0.4,0.37
22,337.33,87,18.1,0,0,-38.54,0,n,0,1024.075,final,80,1025.15,0,0,21.7,2018-09-01T23:45:00,2018-09-02T03:45:00,1535859900,0,16,c04n,804,Overcast clouds,140,1.7,1.6
21.4,341.71,87,17.7,0,0,-39.84,0,n,0,1024,final,81,1025.1,0,0,21.1,2018-09-02T00:00:00,2018-09-02T04:00:00,1535860800,0,16,c04n,804,Overcast clouds,135,1.7,1.6
21.7,256.59,87,18,0,0,-40.27,0,n,0,1023.975,final,81,1025.05,0,0,21.4,2018-09-02T00:15:00,2018-09-02T04:15:00,1535861700,0,16,c04n,804,Overcast clouds,130,1.7,1.6
22,171.47,87,18.3,0,0,-40.7,0,n,0,1023.95,final,81,1025,0,0,21.7,2018-09-02T00:30:00,2018-09-02T04:30:00,1535862600,0,16,c04n,804,Overcast clouds,125,1.7,1.6
22,86.35,50,18.3,0,0,-41.12,0,n,0,1023.92505,final,81,1024.95,0,0,21.7,2018-09-02T00:45:00,2018-09-02T04:45:00,1535863500,0,16,c03n,803,Broken clouds,120,1.6,1.5
22,1.23,50,18.3,0,0,-41.55,0,n,0,1023.9,final,81,1024.9,0,0,21.7,2018-09-02T01:00:00,2018-09-02T05:00:00,1535864400,0,16,c03n,803,Broken clouds,120,1.2,1.12
22,6.08,50,18.3,0,0,-41.01,0,n,0,1023.875,final,81,1024.85,0,0,21.7,2018-09-02T01:15:00,2018-09-02T05:15:00,1535865300,0,16,c03n,803,Broken clouds,120,0.8,0.75
22,10.92,50,18.3,0,0,-40.48,0,n,0,1023.85,final,81,1024.8,0,0,21.7,2018-09-02T01:30:00,2018-09-02T05:30:00,1535866200,0,16,c03n,803,Broken clouds,120,0.4,0.37
22,15.77,50,18.3,0,0,-39.94,0,n,0,1023.825,final,81,1024.75,0,0,21.7,2018-09-02T01:45:00,2018-09-02T05:45:00,1535867100,0,16,c03n,803,Broken clouds,120,1.7,1.6
22,20.61,50,18.3,0,0,-39.4,0,n,0,1023.8,final,81,1024.7,0,0,21.7,2018-09-02T02:00:00,2018-09-02T06:00:00,1535868000,0,16,c03n,803,Broken clouds,120,1.7,1.6
22,24.92,50,18.3,0,0,-38.01,0,n,0,1023.6,final,81,1024.5499,0,0,21.7,2018-09-02T02:15:00,2018-09-02T06:15:00,1535868900,0,16,c03n,803,Broken clouds,120,0.5,0.5
22,29.22,50,18.3,0,0,-36.62,0,n,0,1023.4,final,81,1024.3999,0,0,21.7,2018-09-02T02:30:00,2018-09-02T06:30:00,1535869800,0,16,c03n,803,Broken clouds,120,1,1
22,33.53,50,18.3,0,0,-35.23,0,n,0,1023.2,final,81,1024.25,0,0,21.7,2018-09-02T02:45:00,2018-09-02T06:45:00,1535870700,0,16,c03n,803,Broken clouds,120,1.6,1.5
22,37.83,50,18.3,0,0,-33.84,0,n,0,1023,final,81,1024.1,0,0,21.7,2018-09-02T03:00:00,2018-09-02T07:00:00,1535871600,0,16,c03n,803,Broken clouds,120,1.7,1.65
22,41.44,50,18.3,0,0,-31.83,0,n,0,1023,final,81,1024.025,0,0,21.7,2018-09-02T03:15:00,2018-09-02T07:15:00,1535872500,0,16,c03n,803,Broken clouds,120,1.9,1.8
22,45.05,50,18.3,0,0,-29.82,0,n,0,1023,final,81,1023.94995,0,0,21.7,2018-09-02T03:30:00,2018-09-02T07:30:00,1535873400,0,16,c03n,803,Broken clouds,120,2,1.95
22,48.66,50,18.3,0,0,-27.8,0,n,0,1023,final,81,1023.875,0,0,21.7,2018-09-02T03:45:00,2018-09-02T07:45:00,1535874300,0,16,c03n,803,Broken clouds,120,2.2,2.1
22,52.27,62,18.3,0,0,-25.79,0,n,0,1023,final,81,1023.8,0,0,21.7,2018-09-02T04:00:00,2018-09-02T08:00:00,1535875200,0,16,c03n,803,Broken clouds,110,1.4,1.4
22.1,55.3,75,18.5,0,0,-23.37,0,n,0,1023.075,final,82,1023.89996,0,0,21.7,2018-09-02T04:15:00,2018-09-02T08:15:00,1535876100,0,16,c04n,804,Overcast clouds,100,0.7,0.7
22.1,58.33,87,18.5,0,0,-20.96,0,n,0,1023.15,final,82,1024,0,0,21.7,2018-09-02T04:30:00,2018-09-02T08:30:00,1535877000,0,16,c04n,804,Overcast clouds,90,1,1
22.1,61.35,87,18.7,0,0,-18.54,0,n,0,1023.225,final,83,1024.1,0,0,21.7,2018-09-02T04:45:00,2018-09-02T08:45:00,1535877900,0,16,c04n,804,Overcast clouds,80,0.9,0.9
21.9,64.38,87,18.7,0,0,-16.12,0,n,0,1023.3,final,84,1024.2,0,0,21.5,2018-09-02T05:00:00,2018-09-02T09:00:00,1535878800,0,16,c04n,804,Overcast clouds,70,0.8,0.8
21.7,67.03,87,18.7,0,0,-13.46,0,n,0,1023.475,final,85,1024.2999,0,0,21.3,2018-09-02T05:15:00,2018-09-02T09:15:00,1535879700,0,16,c04n,804,Overcast clouds,60,0.7,0.7
21.5,69.67,87,18.7,0,0,-10.8,0,n,0,1023.65,final,86,1024.3999,0,0,21.1,2018-09-02T05:30:00,2018-09-02T09:30:00,1535880600,0,16,c04n,804,Overcast clouds,50,0.6,0.6
21,72.32,50,18.2,0,0,-8.13,0,n,0,1023.825,final,86,1024.5,0,0,20.6,2018-09-02T05:45:00,2018-09-02T09:45:00,1535881500,0,16,c03n,803,Broken clouds,40,1.6,1.5
20.8,74.96,62,18.2,0,0,-5.47,0,n,0,1024,final,87,1024.6,0,0,20.4,2018-09-02T06:00:00,2018-09-02T10:00:00,1535882400,0,16,c03n,803,Broken clouds,135,1.6,1.5
20.5,77.42,75,17.8,9.25,79.88,-2.68,14.9,d,0,1024.075,final,86,1024.7,0,9,20.2,2018-09-02T06:15:00,2018-09-02T10:15:00,1535883300,0,16,c04n,804,Overcast clouds,235,1.6,1.5
20.3,79.87,87,17.6,18.49,159.76,0.12,29.8,d,0,1024.15,final,86,1024.8,0,30,20,2018-09-02T06:30:00,2018-09-02T10:30:00,1535884200,0.7,16,c04n,804,Overcast clouds,330,1.6,1.5
